PlaceName,Etymology,Derivation,ReferenceTitle
Henlow,"Uncertain. 'Hen mound/hill' or perhaps, 'at the high mound/hill'.","hēah Old English - A high place, a height.; henn Old English - A hen. (Usually taken to be a wild hen or water-hen in place-names; perhaps also a domestic hen.); hlāw Old English - A tumulus; a hill.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Higham Gobion,'High/chief homestead/village' or 'hemmed-in land'. It was held by the Gobion family from the 12th century.,"Family name Unknown - Family name.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; hēah Old English - A high place, a height.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Hockliffe,'*Hocga's cliff'.,"clif Old English - An escarpment, a hill-slope; a river-bank.; Personal name (Old English) Old English - Personal name",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Holcot,'Hollow cottage(s)'.,"cot Old English - A cottage, a hut, a shelter, a den.; hol Old English - A hole, a hollow.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names
Houghton Conquest,'Hill-spur farm/settlement'. It was associated with the Conquest family in the early 13th century.,Family name Unknown - Family name.; hōh Old English - A heel; a sharply projecting piece of ground.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Houghton Regis,'Hill-spur farm/settlement'. It was a royal manor by 1086.,hōh Old English - A heel; a sharply projecting piece of ground.; rex Latin - A king.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Husborne Crawley,"Originally, two separate places they appear to have been joined by 1276. The first is perhaps, 'winding water-plant stream' and the second is 'crow wood/clearing '.","burna Old English - A stream.; crāwe Old English - A crow.; hyse Old English - A son, a youth; a shoot, a tendril.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names
Hyde,'Hide of land'.,hīd Old English - A hide of land; an amount of land for the support of one free family and its dependants; a unit of valuation.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Kempston,"'Crook farm/settlement' or perhaps, 'farm/settlement at Caembes (= the crook)'. It is located on a sharp bend in the River Ouse.",camm C; tūn Old English - An enclosure; a farmstead; a village; an estate.,Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Kensworth,'*Caegin's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Keysoe,"Partly uncertain. There are number of examples of place-names containing these two elements (eg., Cainhoe, Kew). Thus, perhaps, 'hill-spur called *Caeg (= the key-shaped one)' as a place-name, or simply 'key-shaped hill-spur'. Alternatively, the first ele",cǣg Old English - A key; perhaps used topographically of hills.; hōh Old English - A heel; a sharply projecting piece of ground.; Personal name (Old English) Old English - Personal name; Place-name Unknown - Place-name,A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; E. Ekwall; Dictionary of English Place-Names; The Vocabulary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Knotting,"Uncertain. Perhaps, '*Cnotta's people' or 'Cnotting (= the knot-like hill)'.",-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; cnotta Old English - A knot.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names
Langford,'Long ford'.,"ford Old English - A ford.; lang Old English - Long, tall.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Leagrave,"Uncertain. 'Light-coloured grove' or perhaps, '*Lihtla's grove'","grāf Old English - A grove, a copse.; lēoht Old English - Light, bright, light-coloured. (Used substantively of a light place.); Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Leighton Buzzard,"'Leek enclosure/herb garden'. 'Buzzard' may be the after Busard family. They are known to have held land in the north of the county, howeer there is no record of them holding land here.",Family name Unknown - Family name.; lēac-tūn Old English - A leek enclosure; a herb garden.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Lidlington,'Farm/settlement of *Lytel(a)'s people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire
Limbury,"'River Lyge fortification', a lost river-name equivalent to the River Lea. cf. Laindon, Essex.",burh Old English - A fortified place.; River-name Unknown - River-name,Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Little Barford,"'Birch-tree ford'. 'Little' to distinguish from Great Barford, which has a different origin and meaning.",berc Old English; ford Old English - A ford.,Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Little Staughton,"'Farm/settlement at an outlying farm/settlement'. 'Little' to distinguish from Great Staughton, Huntingdonshire.","parva Latin - Small.; stoc Old English - A place, a secondary settlement.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Mawer & Stenton; Place-names of Bedfordshire and Huntingdonshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
