PlaceName,Etymology,Derivation,ReferenceTitle
Dinnington,'Farm/settlement connected with Dunn(a)'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Ditchburn,'Ditch stream'.,"burna Old English - A stream.; dīc Old English - A ditch, usually an excavated trench, either defensive or for drainage of water.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names
Doddington,"Perhaps, 'farm/settlement connected with Dod(d)a/Dud(d)a' or possibly, 'farm/settlement at/called *Dodding (= the hill)', after nearby Dod Law.","-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; dod Old English - A hill.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Doxford,'Docc's ford'.,ford Old English - A ford.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.
Duddo,'Dud(d)a's hill-spur'.,hōh Old English - A heel; a sharply projecting piece of ground.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.
Duke's Hagg,"Oriiginally a township in Ovingham ancient parish, it was made a separate civil parish in 1866.",Obscure element Unknown - Obscure element,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Dunstan,'Hill stone'.,"dūn Old English - A hill.; stān Old English - A stone, stone, rock.",A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Eachwick,Uncertain. 'Oak-tree specialised-farm' or perhaps '*Aeca's specialised-farm'.,"āc Old English - An oak-tree.; Personal name (Old English) Old English - Personal name; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Earle,"'Enclosure hill' or perhaps, 'rod hill'.","geard Old English - A fence; an enclosure; a yard; a court-yard.; gerd Old English; hyll Old English - A hill, a natural eminence or elevated piece of ground.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Earsdon,'Eanraed's/Eoraed's hill'.,dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Earsdon,'Eanraed's/Eoraed's hill'.,dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names
Earsdon Forest,Eardon's 'forest'.,"forest Middle English - A large tract of woodland, a forest.; Place-name Unknown - Place-name",Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Easington,"'Farm/settlement at/called *Yesing (= the gushing one'), a stream-name.",-ing Old English - Place-name forming suffix.; River-name Unknown - River-name,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Easington Grange,Easington's 'outlying grain farm'.,"grange Middle English - A grange; originally a granary, a barn; later a farm; also an outlying farm belonging to a religious house or a feudal lord, where crops were stored.; Place-name Unknown - Place-name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.
East and West Brunton,'Stream farm/settlement'.,burna Old English - A stream.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names
East and West Chevington,'Farm/settlement connected with *Cifa'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names
East and West Denton,'Valley farm/settlement'.,denu Old English - A valley.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names
East and West Hartford,'Stag ford'.,"ford Old English - A ford.; heorot Old English - A hart, a stag, a grown male deer.",E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
East and West Heddon,'Heath hill'.,dūn Old English - A hill.; hǣð Old English - Heather; a tract of uncultivated land.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
East and West Lilburn,"'Lilla's stream'. Alternatively, the first element may be a stream-name, *Lille.",burna Old English - A stream.; Personal name (Old English) Old English - Personal name; River-name Unknown - River-name,E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
East and West Matfen,'*Matta's fen'.,"fenn Old English - A fen, a marsh, marshland.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
East and West Shaftoe,'Shaft hill-spur'.,"hōh Old English - A heel; a sharply projecting piece of ground.; sceaft Old English - A shaft, a pole, probably used of a pole acting as a landmark or boundary post.",E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
East and West Thirston with Shothaugh,'*Thraesfrith's farm/settlement'. Obscure.,Obscure element Unknown - Obscure element; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names
East and West Thornton,'Hawthorn-tree farm/settlement'.,tūn Old English - An enclosure; a farmstead; a village; an estate.; þorn Old English - A hawthorn-tree.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names
Edington,"Perhaps, 'farm/settlement of Eda's/Ida's people'.",Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Edlingham,'Homestead/village of Eadwulf's people' or 'homestead/village at/called Eadwulf's place'.,"-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Eglingham,'Homestead/village of Ecgwulf's people or 'homestead/village at/called Ecgwulf's place'.,"-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Elford,"Uncertain. 'Elder-tree ford', 'Ella's ford' or 'eel ford'. Alternatively, 'island ford'.",ēl Old English; ellern Old English - An elder-tree.; ford Old English - A ford.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Ellingham,'Homestead/village of Ella's people' or 'homestead/village at Ella's place'.,"-ing- Old English - Connective particle, linking a first element to a final element.; -ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names
Ellington,"Uncertain. 'Farm/settlement on Eling (= eel place)', perhaps a stream name or 'farm/settlement connected with Aella/Ella'.","-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; ēl Old English; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names
Elsdon,"'El(l)Ii's valley'. Later spellings indicate another personal name, 'Aelf'.",dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Elswick,'Aelfsige's specialised-farm'.,"Personal name (Old English) Old English - Personal name; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names
Eltringham,"Perhaps, 'homestead/village at Aelfhere's place' or 'homestead/village of Aelfhere's people'. Alternatively the personal name may be 'Hellthorr'.","-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name",A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Elwick,'Ella's specialised-farm'.,"Personal name (Old English) Old English - Personal name; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Elyhaugh,"Originally a township in Felton ancient parish, it was made a separate civil parish in 1866.",Obscure element Unknown - Obscure element,A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Embleton,"Uncertain. 'Caterpillar hill' or 'Aemele's hill'. Less likely, perhaps, is 'elm-tree hill'.",dūn Old English - A hill.; elm Old English - An elm-tree.; emel Old English - A caterpillar.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Eshott,'Ash-tree corner' or 'clump of ash-trees'.,"æsc Old English; æscet Old English - A clump of ash-trees.; scēat Old English - A corner of land, an angle, a projecting piece of land.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Espershields,"Uncertain. Perhaps, 'east Burntshiel (= burnt shieling)' or '*Aespheards shieling'.","berned Old English - Burnt.; ēast Old English - Eastern, east.; Personal name (Old English) Old English - Personal name; scheling Middle English - A shieling.",Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Ewart,'River enclosure'.,ēa Old English - A river.; worð Old English - An enclosure.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.
Ewesley,'Blackbird wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; ōsle Old English - An ouzel, a blackbird.",A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Fairhaugh,'Fair nook of land'.,"fæger Old English - Fair, beautiful, pleasant.; halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.",Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Fairnley,'Ferny wood/clearing'.,"fearn Old English - A fern; ferns; a ferny place.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names
Fallodon,'Fallow-coloured hill'.,"dūn Old English - A hill.; fealu Old English - Fallow, pale brown or reddish yellow.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Fallowfield,"'Fallow-coloured open land' or perhaps, 'newly ploughed open land'.","fealu Old English - Fallow, pale brown or reddish yellow.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; felging Old English",Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Fallowlees,'Fallow-coloured wood/clearing'.,"fealu Old English - Fallow, pale brown or reddish yellow.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.
Farnham,'Thorn-tree homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; þyrne Old English - A thorn-bush.",Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Fawdon,'Multi-coloured hill'.,"dūn Old English - A hill.; fāg Old English - Variegated, multi-coloured, coloured.",Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Fawdon and Clinch,'Multi-coloured hill'. Obscure.,"dūn Old English - A hill.; fāg Old English - Variegated, multi-coloured, coloured.; Obscure element Unknown - Obscure element",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Fawns,'Multi-coloured promontory'.,"fāg Old English - Variegated, multi-coloured, coloured.; næss Old English",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names
Featherstone,'Four stones'.,"feoðer- Old English - Four. (Only found in compounds.); stān Old English - A stone, stone, rock.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names
Felkington,"Probably, '*Feoluca's hill'.",dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Felton,'Open land farm/settlement'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Fenham,"Probably, 'at the fens'.","fenn Old English - A fen, a marsh, marshland.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Fenrother,'Heap clearing'.,"fīn Old English - A heap, espcially of wood, a heap or pile of other material. (May sometimes refer to a hill or mound.); roðer Old English - A clearing.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names
Fenwick,'Fen specialised-farm'.,"fenn Old English - A fen, a marsh, marshland.; wīc Old English - A dwelling; a building or collection of buildings for special purposes; a farm, a dairy farm; a trading or industrial settlement; or (in the plural) a hamlet, village.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names
Fleetham,'Stream homestead/village'.,"flēot Old English - An estuary, an inlet of the sea, a small stream.; hām Old English - A village, a village community, a manor, an estate, a homestead.",Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Flotterton,"Perhaps, 'flood-road farm/settlement'.","flot Old English - Deep water, the sea; flooded land.; tūn Old English - An enclosure; a farmstead; a village; an estate.; weg Old English - A road.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Ford,'Ford'.,ford Old English - A ford.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Freeholders Quarter,"Originally a township in Long Horsley ancient parish, it was made a separate civil parish in 1866.",Obscure element Unknown - Obscure element,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Gallowhill,'Gallow hill'.,galga Old English - A gallows.; sīde Old English - A side; a long hill-slope.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Glanton,"'Hawk hill'. Perhaps, less likely, is the sense 'look-out hill'.",dūn Old English - A hill.; glente Old English - Probably a bird of prey; possibly a look-out place.,Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Glororum,"Originally a township in Bamburgh ancient parish, it was made a separate civil parish in 1866.",Obscure element Unknown - Obscure element,Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Gloster Hill,"Perhaps, 'Roman site where sport is played'. Alternatively, it may be identical with Gloucester.","ceaster Old English - A city; an old fortification; a Roman site.; glēow Old English - Play, sport.",Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Great and Little Bavington,'Farm/settlement connected with Babba'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Great and Little Ryle,'Rye hill'.,"hyll Old English - A hill, a natural eminence or elevated piece of ground.; ryge Old English - Rye.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.
Great and Little Whittington,'Farm/settlement connected with Hwita'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Greenleighton,'Light hill'.,"dūn Old English - A hill.; lēoht Old English - Light, bright, light-coloured. (Used substantively of a light place.)",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names
Greens and Glantlees,"'Hawk wood/clearing'. Perhaps, less likely is the sense 'look-out wood/clearing'.","glente Old English - Probably a bird of prey; possibly a look-out place.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Grey's Forest,"Originally a township in Kirknewton ancient parish, it was made a separate civil parish in 1866.",Obscure element Unknown - Obscure element,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names
Grindon,'Green hill'.,"dūn Old English - A hill.; grēne Old English - Green, grass-grown.",Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Guyzance,'The Guines family'.,Family name Unknown - Family name.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Hallington,'Holy valley'.,"denu Old English - A valley.; hālig Old English - Holy, sacred, dedicated to sacred use (originally heathen, later Christian).",A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Halton,Uncertain. Perhaps a reduced form of 'look-out hill'.,"hāw Old English - Look-out from OE hawian 'to gaze on, survey'.; hyll Old English - A hill, a natural eminence or elevated piece of ground.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Halton Shields,Halton's 'shielings'.,Place-name Unknown - Place-name; scēling Old English - A shieling. (Derivative of 'scela'.),Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Haltwhistle,High 'river fork'.,"haut Old French - High.; twisla Old English - The fork of a river, the junction of two streams.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names
Harbottle,"Uncertain. 'Hireling's dwelling' or perhaps, 'magpie dwelling'.","bōðl Old English - A dwelling, a dwelling-place, a house.; higera Old English - A jay, a magpie, a woodpecker.; hȳr Old English - Hire, wages.; hȳra Old English - A hireling.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Harehope,"'Hare valley' or perhaps, in a later, transferred sense of OE har, 'boundary valley'.","hār Old English - Grey, hoar, especially grey through being overgrown with lichen.; hara Old English - A hare.; hop Old English - A valley; a remote enclosed space; a piece of enclosed land in a fen; an enclosure in marsh or moor.",Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Harlow Hill,'Army mound/hill'.,here Old English - An army.; hlāw Old English - A tumulus; a hill.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names
Harnham,"Uncertain. Perhaps, 'rocky homestead/village'.",hæren Old English - Rocky.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.,A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Hartburn,'Stag stream'.,"burna Old English - A stream.; heorot Old English - A hart, a stag, a grown male deer.",Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Hartburn Grange,Hartburn's 'outlying grain farm'.,"grange Middle English - A grange; originally a granary, a barn; later a farm; also an outlying farm belonging to a religious house or a feudal lord, where crops were stored.; Place-name Unknown - Place-name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names
Hartington,'Stag road farm/settlement'.,"heorot Old English - A hart, a stag, a grown male deer.; tūn Old English - An enclosure; a farmstead; a village; an estate.; weg Old English - A road.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names
Hartley,'Hart hill'.,"heorot Old English - A hart, a stag, a grown male deer.; hlāw Old English - A tumulus; a hill.",Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Hartleyburn,"Hartley 'stream'. Hartley is perhaps, 'hart wood/clearing' or 'hart place'.","-ing Old English - Place-name forming suffix.; burna Old English - A stream.; heorot Old English - A hart, a stag, a grown male deer.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Harwood,'The grey wood'.,"hār Old English - Grey, hoar, especially grey through being overgrown with lichen.; wudu Old English - A wood; or wood, timber.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer; Place-names of Northumberland and Durham.
