PlaceName,Etymology,Derivation,ReferenceTitle
Letton,'Stream farm/settlement'.,"lacu Old English - A small stream, a watercourse.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk
Leziate,'Pasture gate'.,"geat Old English - A hole, an opening, a gap, a pass, a passage; a gate(way).; lǣs Old English - Pasture, meadow-land.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names
Limpenhoe,'*Limpa's hill-spur'.,hōh Old English - A heel; a sharply projecting piece of ground.; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; Sandred & Lingstrom; Place-names of Norfolk; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Lingwood,"'Bank wood' or perhaps, 'heather wood'","hlinc Old English - A bank, a ledge; a terrace; a ledge of ploughland on a hillside; an unploughed strip between fields.; lyng Old Norse - Ling, heather.; wudu Old English - A wood; or wood, timber.",E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Litcham,'Enclosure homestead/village' or 'hemmed-in land with an enclosure'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; lycce Old English - An enclosure.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names
Little Barningham,'Homestead/village of Beorn's people'.,-ingahām Old English - The village of the people of . . . ; the village of the people called after . . .; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk
Little Dunham,DELETE,"dūn Old English - A hill.; hām Old English - A village, a village community, a manor, an estate, a homestead.; parva Latin - Small.",A.D. Mills; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Little Ellingham,"'Homestead/village of Ella's people' or possibly, 'homestead/village at Ella's place'.","-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Little Fransham,"Uncertain. Either, 'homestead/village' or 'hemmed-in land' with an obscure personal name.","hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; parva Latin - Small.; Personal name (Uncertain) Unknown - Personal name",Sandred & Lingstrom; Place-names of Norfolk; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Little Massingham,'Homestead/village of Maessa's people'.,-ingahām Old English - The village of the people of . . . ; the village of the people called after . . .; parva Latin - Small.; Personal name (Old English) Old English - Personal name,E. Ekwall; Dictionary of English Place-Names; Sandred & Lingstrom; Place-names of Norfolk; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
