PlaceName,Etymology,Derivation,ReferenceTitle
Saltby,"'*Salte's farm/settlement' or perhaps, 'salt farm/settlement', referring to a nearby mineral spring.","bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name; salt Old English","E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Cox; The Place-names of Leicestershire"
Sapcote,'Sheep shelter'.,scēp-cot Old English,"A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Saxby,"'Saxons' farm/settlement' or perhaps, 'Saski's farm/settlement'.","bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name; Seaxe Old English - The Saxons; usually denoting isolated settlements of Saxons among other tribes.","A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox; The Place-names of Leicestershire"
Saxelbye,"Uncertain. Perhaps, 'Saksulfr's farm/settlement' or an otherwise obscure element, possibly a river-name derived from OE seax, 'knife'.","bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name; River-name Unknown - River-name","Cox; The Place-names of Leicestershire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Scalford,'Shallow ford'.,ford Old English - A ford.; sceald Old English - Shallow (especially of water).,"Cox; The Place-names of Leicestershire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Scraptoft,"Probably, 'Skrapi's curtilage'. Alternatively, 'scrap curtilage', perhaps indicating poor, infertile soils.","Personal name (Old Norse) Old Norse - Personal name; skrap Old Norse - Scraps, scrapings.; toft Old Norse - Building plot.","Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Seagrave,"Probably, 'pool grove'.","græf Old English - A digging, a grave, a pit, a trench.; grāf Old English - A grove, a copse.; sēað Old English - A pit, a hole.; set Old English - A dwelling, a camp, a place for animals, a stable, a fold.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Cox; The Place-names of Leicestershire; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); E. Ekwall; Dictionary of English Place-Names"
Sewstern,"Uncertain. Suggestions include 'Saewig's lake', 'Saewig's property', 'Saewig's thorn' and 'seven properties'.","Personal name (Old English) Old English - Personal name; seofon Old English - Seven.; strēon Old English - Property, treasure.; tjǫrn Old Norse - A tarn, a small lake.; þyrne Old English - A thorn-bush.","Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cox; The Place-names of Leicestershire; E. Ekwall; Dictionary of English Place-Names"
Shackerstone,'Robbers' farm/settlement'.,scēacere Old English - A robber.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); A.D. Mills; Dictionary of English Place-Names"
Shangton,"Literally, 'shank farm/settlement', in a transferred sense of a long, narrow projecting piece of ground. The reference is probably to a narrow ridge or 'shank' projecting from high ground beside the village. An alternative, but perhaps less likely suggest","Personal name (Old English) Old English - Personal name; scanca Old English - A shank, a leg; figuratively, a long, narrow, bent field.; tūn Old English - An enclosure; a farmstead; a village; an estate.","A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Sharnford,'Dung/muck ford'.,"ford Old English - A ford.; scearn Old English - Dung, muck.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Shawell,"Literally, 'sheath spring/stream'. The specific in this case probably implies a boundary, possibly one demarcating the territories of Cotesbach and Swinford.","scēað Old English - A sheath; that which divides, a boundary.; wella Old English","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); A.D. Mills; Dictionary of English Place-Names"
Shearsby,"Uncertain. 'Skeifr's farm/settlement' or 'Swaef's farm/settlement'. Alternatively, perhaps, 'sheaf's farm/settlement', perhaps used in a topographical sense to describe the hill on which the village stands.","bȳ Old Norse - A farmstead, a village.; Personal name (Old English) Old English - Personal name; Personal name (Old Norse) Old Norse - Personal name; sceafa Old English - A plane, a scraper.","A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Sheepy Magna and Parva,'Sheep island'.,"ēg Old English - An island.  In ancient settlement-names, most frequently refers to dry ground surrounded by marsh.  Also used of islands in modern sense.  In late OE names: well-watered land.; magna Latin - Big, great.; parva Latin - Small.; scēp Old English","E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Shenton,Named after the River Sence.,River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Shepshed,'Sheep's headland'.,hēafod Old English - A head; an end or source; headland in a field-system; a projecting piece of ground; a hill (often small).; scēp Old English,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Shoby,'Sigvald's farm/settlement'. It may replace an earlier 'Sigewald's fortification' (OE byrig).,"bȳ Old Norse - A farmstead, a village.; Personal name (Old Norse) Old Norse - Personal name","A.D. Mills; Dictionary of English Place-Names; Cox; The Place-names of Leicestershire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD)"
Sibson,"'*Sigebed's hill' or perhaps more likely, 'Sigebehrt's hill'.",dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,"Cox, The Place-Names of Leicestershire and Rutland (unpublished PhD); Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
