PlaceName,Etymology,Derivation,ReferenceTitle
Compton Chamberlayne,'Valley farm/settlement'. It was held by Geoffrey le Chaumberleng in 1234.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Coombe Bissett,"'Valley'. The tenure was held by Manasser Biset, Henry II's steward.","cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; Family name Unknown - Family name.","Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Corsham,'*Cosa's/*Cossa's homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; Personal name (Old English) Old English - Personal name","A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Corsley,'Marsh wood/clearing'.,"cors C; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.","E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names"
Cricklade,"The second element is 'difficult river-crossing', or perhaps, 'ferry'. 'Rock' or 'hill' have been suggested for the first element, but the spellings are too varied to be certain",creig C; crṻg C; gelād Old English - A difficult river-crossing; possibly also a ferry.,"Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Crudwell,'Creoda's spring/stream'.,Personal name (Old English) Old English - Personal name; wella Old English,"E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names"
Daunstey,'*Domgeat's island'.,īeg Old English; Personal name (Old English) Old English - Personal name,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names"
Devizes,"'The boundaries', referring to the boundary between the hundreds of Cannings and Potterne.","devise Old French - A division, a boundary.","Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Dinton,"Uncertain. 'Farm/settlement connected with Dunn(a)' or perhaps, 'farm/settlement at Duning (= the hill place)'.","-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; dūn Old English - A hill.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Ditteridge,'Ditch ridge'.,"dīc Old English - A ditch, usually an excavated trench, either defensive or for drainage of water.; hrycg Old English - A ridge.","Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Donhead,'Hill head'.,dūn Old English - A hill.; hēafod Old English - A head; an end or source; headland in a field-system; a projecting piece of ground; a hill (often small).,"A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Down Ampney,'*Amma's river'. 'Down' because it is the most southerly of the Ampneys.,ēa Old English - A river.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Smith; Place-names of Gloucestershire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Downton,'Hill farm/settlement'.,dūn Old English - A hill.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names"
Draycot Cerne,'Dray cottage(s)'.,"cot Old English - A cottage, a hut, a shelter, a den.; dræg Old English - A drag, a portage, a slip-way; a dray, a sled.","Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Draycot Foliat,'Dray cottage'. It was held by Samson Foliot in 1219.,"cot Old English - A cottage, a hut, a shelter, a den.; dræg Old English - A drag, a portage, a slip-way; a dray, a sled.; Family name Unknown - Family name.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Durnford,'Hidden ford'.,dierne Old English; ford Old English - A ford.,"Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Durrington,'Farm/settlement connected with Deor(a)'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Earldoms,Granted to the Earl of Pembroke in the first year of his earldom.,Place-name Unknown - Place-name,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
East and West Grimstead,'Green homestead'.,"grēne Old English - Green, grass-grown.; hām-stede Old English - A homestead, the site of a dwelling.","Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
East and West Knoyle,'Knuckle-shaped hill'.,cnugel Old English - A knuckle; used of broken ground.,"E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names"
East and West Tisbury,'*Tyssi's fortification'.,burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
East Coulston,'*Cufel's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
East Kennet,Named after the River Kennet.,River-name Unknown - River-name,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Easterton,'East farm/settlement'.,"ēast Old English - Eastern, east.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Easton,'East farm/settlement'.,"ēast Old English - Eastern, east.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Easton Grey,"'East farm/settlement', the eastern most settlement in the hundred. It was held by John de Grey in 1243.","ēast Old English - Eastern, east.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Ebbesborne Wake,'*Ebbel's stream'. It was held by Simon Wach in 1167.,burna Old English - A stream.; Family name Unknown - Family name.; Personal name (Old English) Old English - Personal name,"Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Edington,"Uncertain. Either, 'Etha's hill' or 'uncultivated hill'.",dūn Old English - A hill.; ēðe Old English - Wasteland.; Personal name (Old English) Old English - Personal name,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Eisey,"Uncertain. The first element is possibly OE *oes/es, thus, 'handle island', perhaps referring to its shape. Otherwise the first element remains obscure.",īeg Old English; Obscure element Unknown - Obscure element,"A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Enford,'Duck ford'.,ened Old English - A duck.; ford Old English - A ford.,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Erlestoke,"'Earl's outlying farm/settlement', possibly referring to Earl Harold who held Melksham in the time of Edward the Confessor.","eorl Old English - A hero, a nobleman; (later) a high-ranking officer of state.; stoc Old English - A place, a secondary settlement.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Etchilhampton,"Uncertain. Possibly, 'farm/settlement of the dwellers at the oak-tree hill'. Alternatively, 'additional home farm', perhaps belonging to All Cannings.","āc Old English - An oak-tree.; ēcels Old English; hǣme Old English - The inhabitants of a place.; hām-tūn Old English - A home farm.; hyll Old English - A hill, a natural eminence or elevated piece of ground.; tūn Old English - An enclosure; a farmstead; a village; an estate.","Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Everleigh,'Wild boar wood/clearing'.,"eofor Old English - A wild boar.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names"
Fifield Bavant,'Five hides of land'. It was held by Alesia de Bavant in 1301.,fīf Old English - Five.; hīd Old English - A hide of land; an amount of land for the support of one free family and its dependants; a unit of valuation.,"Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Figheldean,'*Fygla's valley'.,denu Old English - A valley.; Personal name (Old English) Old English - Personal name,"A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names"
Fisherton Anger,'Fishermen's farm/settlement'. 'Anger' is a corruption of Richard filius Aucheri.,Family name Unknown - Family name.; fisc Old English - A fish.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Fisherton de la Mere,'Fishermen's farm/settlement'. It was held by John de la Mare in 1377.,fiscere Old English - A fisherman.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Fittleton,'Fitela's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Fonthill Bishops,"Uncertain. Perhaps, 'stream place' or 'spring place' or possibly a lost Celtic river-name.",episcopus Latin - A bishop.; funta Old English - A spring.; Obscure element Unknown - Obscure element; River-name Unknown - River-name,"A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Fonthill Gifford,"Uncertain. Perhaps, 'stream place' or 'spring place' or possibly a lost Celtic river-name. It was held by Berengar Giffard at the time of the Domesday Book.",Family name Unknown - Family name.; funt C; Obscure element Unknown - Obscure element; River-name Unknown - River-name,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names"
Fovant,'*Fobba's spring'.,funta Old English - A spring.; Personal name (Old English) Old English - Personal name,"A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names"
Foxley,'Fox wood/clearing '.,"fox Old English - A fox.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.","Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Freshford,"'Fresh water ford', perhaps in contrast with Saltford.",fersc Old English - Fresh.; ford Old English - A ford.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Froxfield,'Frog open land'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; frosc Old English - A frog.","A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names"
Fugglestone St. Peter,'Fugol's farm/settlement'. The church is dedicated to St. Peter.,Personal name (Old English) Old English - Personal name; Saint's Name Unknown - Saint's name.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Fullaway,'Dirty way'.,"fūl Old English - Foul, dirty.; weg Old English - A road.","E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Fyfield,'Five hides of land'.,fīf Old English - Five.; hīd Old English - A hide of land; an amount of land for the support of one free family and its dependants; a unit of valuation.,"E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names"
Garsdon,'Grass hill'.,dūn Old English - A hill.; gærs Old English - Grass.,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Great and Little Bedwyn,'Convovulus/bindweed'.,"bedwinde Old English - Convolvulus, bindweed.","E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Great and Little Cheverell,"Uncertain. The first element is 'joint tillage'. The second may be either a diminutive suffix, or a somewhat hypothetical suffix meaning 'fertile upland' or 'land abounding in",-el C; ial C; kevar C,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Great and Little Somerford,'Summer ford'.,ford Old English - A ford.; sumor Old English - Summer.,"E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Great Chalfield,'Cold open land'. 'Great' to distinguish from Little Chalfield.,"cald Old English; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).","A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Great Hinton,'High farm/settlement'. 'Great' to distinguish from Little and Broad Hinton.,"hēah Old English - A high place, a height.; tūn Old English - An enclosure; a farmstead; a village; an estate.","E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Great Wishford,'Wych-elm ford'.,ford Old English - A ford.; wice Old English - A wych-elm-tree.,"E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Grittleton,"Uncertain. Possibly, 'farm/settlement connected with *Grytel' or perhaps, 'farm/settlement at *Greoteling/Grieteling (= the gravelly place)'.","-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; grēote Old English - A gravelly place or stream.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.","Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Grovely Wood,'Grove wood/clearing'. Forms indicating possible 'dwellers at the grove wood/clearing' are also common.,"-ingas Old English - The people of . . . ; the people called after . . .; grǣfe Old English - A grove, a copse, a thicket.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.","A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Ham,'Hemmed-in land'.,hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.,"Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Hankerton,'Farm/settlement connected with *Haneca'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Hannington,"Uncertain. Either, 'Hana's hill' or 'cock hill'.",dūn Old English - A hill.; hana Old English - A cock.; Personal name (Old English) Old English - Personal name,"Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Hardenhuish,'Heregeard's household'.,Personal name (Old English) Old English - Personal name,"E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Heddington,'Farm/settlement connected with Heddi'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Heytesbury,"'*Heahthrth's fortification', a feminine personal name.",burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Highway,"Probably, 'hay road' but perhaps, 'high road'.","hēah Old English - A high place, a height.; hieg Old English; weg Old English - A road.","E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names"
Highworth,'Enclosure'. The settlement is situated on a prominent hill and 'high' was added in the 13th century.,"hēah Old English - A high place, a height.; worð Old English - An enclosure.","Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Hill Deverill,'River Deverill hill'.,"hyll Old English - A hill, a natural eminence or elevated piece of ground.; River-name Unknown - River-name","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names"
Hilmarton,'Farm/settlement connected with *Helmheard'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Hilperton,'Helpric's farm'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Hindon,'Community hill'.,"dūn Old English - A hill.; hīwan Old English - A household, the members of a family (plural).","A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names"
Hippenscombe,"Possibly, '*Hypping's valley' or perhaps less likely, is 'stepping-stone valley'.",Personal name (Old English) Old English - Personal name,"A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Homington,'Farm/settlement connected with *Humma'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names"
Horningsham,"Uncertain. 'Homestead/village at Horning (= the horn-shaped piece of land)' or perhaps, '*Horning's homestead/village'.","hām Old English - A village, a village community, a manor, an estate, a homestead.; horning Old English - A bend, a corner, a spit of land; a headland.; Personal name (Old English) Old English - Personal name","E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names"
Huish,"Literally, 'household'. Used interchangeably with OE hid, 'a hide of land', it later came to denote a measure of land which could support a household.","hīwisc Old English - A household, a family; later a measure of land that would support a family, used interchangeably with hid.","A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Hullavington,'Farm/settlement connected with Hunlaf'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Idmiston,'*Idmaer's/*Idhelm's farmstead'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Imber,'Imma's pond'.,"mere Old English - A pond, a pool, a lake.; Personal name (Old English) Old English - Personal name","A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names"
Keevil,"Uncertain. Possibly, 'hollow wood/clearing', referring to the topographical depression in which the place lies, or perhaps, '*Cyfa's wood/clearing'.","cȳf Old English - A vessel, a tub; perhaps used of a depression or hollow in the ground.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name","Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Kilmington,'Farm/settlement connected with Cynehelm'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name","Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Kingston Deverill,'King's farm/settlement on the River Deverill'.,cyning Old English - A king.; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover, Mawer and Stenton, The Place-Names of Wiltshire"
Kington Langley,'Kington's long wood/clearing'.,"lang Old English - Long, tall.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Place-name Unknown - Place-name","Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names"
Kington St. Michael,'King's farm/settlement'. The church is dedicated to St. Michael.,cyning Old English - A king.; Saint's Name Unknown - Saint's name.; tūn Old English - An enclosure; a farmstead; a village; an estate.,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names"
Knook,'Small hill'.,cnocc C,"Gover, Mawer and Stenton, The Place-Names of Wiltshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names"
Lacock,"Probably, 'small stream'.",lacuc Old English - A small stream.,"Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
Landford,"Uncertain. 'Lane ford' or perhaps, 'long ford'.","ford Old English - A ford.; lane Old English - A lane.  (Common in the names of less important streets in towns, but rare in other place-names.); lang Old English - Long, tall.","Watts; Cambridge Dictionary of English Place-names; Gover, Mawer and Stenton, The Place-Names of Wiltshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names"
