PlaceName,Etymology,Derivation,ReferenceTitle
Brixton,"Probably, 'Brioc's farm/settlement'. Alternatively, the personal name might be 'Brihtsige' or 'Beorhtsige'.",Personal name (Old English) Old English - Personal name; Personal name (Uncertain) Unknown - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Broad Clyst,"'Great Clyst'. Originally, 'River Clyst farm/settlement', OE tun was lost.","brād Old English - Broad, spacious, wide, large.; River-name Unknown - River-name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Broadhembury,'High/chief fortification' with the later addition of 'broad'.,"brād Old English - Broad, spacious, wide, large.; burh Old English - A fortified place.; hēah Old English - A high place, a height.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Broadhempston,"'*Haeme's/Hemme's farm/settlement' or perhaps, 'River Hem farm/settlement'. 'Broad' to distinguish from Littlehempston","brād Old English - Broad, spacious, wide, large.; Personal name (Old English) Old English - Personal name; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon
Broadwood Kelly,'Broad wood'. It was held by the deKelly family in the 13th century.,"brād Old English - Broad, spacious, wide, large.; Family name Unknown - Family name.; wudu Old English - A wood; or wood, timber.",Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Broadwoodwidger,"'Broad wood' with the later incorporation of the Wyger family name, who held the manor in the 13th century.","brād Old English - Broad, spacious, wide, large.; Family name Unknown - Family name.; wudu Old English - A wood; or wood, timber.",Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Brushford,'Bridge ford'.,brycg Old English - A bridge; a causeway.; ford Old English - A ford.,Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Buckerell,Obscure.,Obscure element Unknown - Obscure element,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names
Buckfastleigh,"'Buckfast's (= buck's stronghold) wood/clearing', perhaps used of a thicket were bucks sheltered.","bucc Old English - A buck, a male deer.; fæsten Old English - A stronghold.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon
Buckland Brewer,'Charter land' i.e. 'estate with certain rights and privileges created by an Anglo-Saxon royal diploma'. It was held by the Briwerre family in the 13th century.,bōc-land Old English - Land granted by charter.; Family name Unknown - Family name.,Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Buckland Filleigh,"'Charter-land' i.e., 'estate with certain rights and privileges created by an Anglo-Saxon royal diploma'. It was held by the de Fyleleye family in the 13th century.",bōc-land Old English - Land granted by charter.; Family name Unknown - Family name.,Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Buckland in the Moor,"'Charter land', i.e.. 'estate with certain rights and privileges created by an Anglo-Saxon royal diploma'. It is situated on the edge of Dartmoor.","bōc-land Old English - Land granted by charter.; mōr Old English - A marsh, barren upland.",A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Buckland Monachorum,"'Charter-land', i.e.. 'estate with certain rights and privileges created by an Anglo-Saxon royal diploma'. 'Of the monks', refering to an abbey founded here in 1278.",bōc-land Old English - Land granted by charter.; monachus Latin - A monk.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon
Buckland-Tout-Saints,"'Charter-land', i.e., 'estate with certain rights or privileges created by an Anglo-Saxon royal diploma'. It was held by the de Tuz Sainz family in the 13th century.",bōc-land Old English - Land granted by charter.; Family name Unknown - Family name.,A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Budleigh Salterton,'Building where salt is made or sold'. Affix from nearby Budleigh.,salt-ærn Old English - A building where salt was made or sold.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon
Bulkworthy,"Uncertain. Perhaps, '*Bulca's enclosure' or 'bullocks' enclosure'. Alternatively, the first element could be OE *bulca, 'heap/lump' used topographically of the hill on which Bulkworthy stands.","bulluc Old English - A male calf, a bullock.; Personal name (Old English) Old English - Personal name; worðig Old English - An enclosure.",E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Burlescombe,'Burgweald's valley'.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Burrington,'Farm/settlement connected with Beorn'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Butterleigh,"'Butter pasture', i.e, rich and fertile.","butere Old English - Butter.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon
Cadbury,"'Cada's fortification'.This personal name is also associated with other Iron Age hill-forts in Somerset, leading to the suggestion that 'Cada' may have been a mythical or folkloric figure.",burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Cadeleigh,'Cada's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Calverleigh,'Bare-wood clearing.,"calu Old English - Bald, bare, lacking vegetation.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; wudu Old English - A wood; or wood, timber.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names
Chagford,'Broom/gorse ford'.,"ceacga Old English - Broom, gorse, brushwood.; ford Old English - A ford.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Challacombe,'The cold valley'.,"cald Old English; cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.",A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Chardstock,'Chard's outlying farm/settlement'.,Place-name Unknown - Place-name,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names
Charles,"Possibly, 'rock court'",carn C; lïs C,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names
Charleton,'Free peasants' farm/settlement'.,"ceorl Old English - A freeman of the lower class, a peasant.; tūn Old English - An enclosure; a farmstead; a village; an estate.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon
Chawleigh,'Calves' wood/clearing'.,"calf Old English; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names
Cheldon,'*Ceadela's hill'.,dūn Old English - A hill.; Personal name (Old English) Old English - Personal name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names
Cheriton Bishop,'Church farm/settlement'. It was held by the Bishop of Exeter in 13th century.,biscop Old English - A bishop.; cirice Old English - A church.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Cheriton Fitzpaine,'Church farm/settlement. It was held by the Fitzpayn family in the 13th century.,cirice Old English - A church.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Chilbridge,Ceola's bridge or causeway through marshy ground. OR: Bridge at the channel or gorge.,"brycg Old English - A bridge; a causeway.; Cēola Old English - Masculine personal name.; ceole Old English - A throat; topographically a channel, a gorge, a ravine.; Personal name (Old English) Old English - Personal name",
Chittlehamholt,'Valley dwellers' wood'.,cetel Old English; hǣme Old English - The inhabitants of a place.; holt Old English - A wood. (Probably of a single species.),Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chittlehampton,'Valley dwellers' farm/settlement'.,cetel Old English; hǣme Old English - The inhabitants of a place.; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon
Chivelstone,'*Ceofel's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Christow,'Christian place'.,cristen Old English - A Christian.; stōw Old English - A place; a place of assembly; a holy place.,Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Chudleigh,"Either, 'Ciedda's wood/clearing' or 'bag wood/clearing', i.e., one in a hollow.","cēod Old English - A bag; topographically perhaps a hollow, a bay.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon
Chulmleigh,'Ceolmund's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names
Churchstow,'Church place'.,cirice Old English - A church.; stōw Old English - A place; a place of assembly; a holy place.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Churston Ferrers,'Church farm/settlement'. It was held by Hugo de Fereis in 1303.,cirice Old English - A church.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names
Clannaborough,'Cloven hill'.,"berg Old English; clofen Old English - Cloven, split: used of a hill being cut through by a valley.",Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Clawton,"'Claw farm/settlement', referring to a claw-shaped strip of land between the two streams on which the church sits.","clawu Old English - A claw, a river-fork.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names
Clayhanger,'Clayey wooded slope'.,"clǣg Old English - Clay, clayey soil.; hangra Old English - A sloping wood.  (Used in settlement-names of a gentle rather than steep slope.)",E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Clayhidon,'Hay hill' with the later addition of 'clay'.,"clǣg Old English - Clay, clayey soil.; dūn Old English - A hill.; hēg Old English",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon
Clovelly,"Uncertain. Perhaps, 'ravine at Velly (= the wheel-rim)' or possibly, 'Felec's dyke'.","cleath C; clof Old English - Something cut; a crevice, a valley.; clōh Old English - A ravine.; felg Old English - A felly.; Personal name (Old English) Old English - Personal name",Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Clyst Honiton,"'Community's farm/settlement' distinguised by the river-name, Clyst.","hīwan Old English - A household, the members of a family (plural).; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Clyst Hydon,Named after the River Clyst. The manor was held by Ricardus de Hidune in 1242.,Family name Unknown - Family name.; River-name Unknown - River-name,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Clyst St George,"Originally, 'River Clyst specialised-farm'. The church is dedicated to St. George.",River-name Unknown - River-name; Saint's Name Unknown - Saint's name.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon
Clyst St Lawrence,Named after the River Clyst. The church is dedicated to St. Lawrence.,River-name Unknown - River-name; Saint's Name Unknown - Saint's name.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names
Clyst St Mary,'Named after the River Clyst'. The church is dedicated to St. Mary.,River-name Unknown - River-name; Saint's Name Unknown - Saint's name.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names
Cockington,Probably 'farm/settlement connected with *Cocc(a)'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Coffinswell,"'Spring/stream' with the later incorporation of the Coffin family name, who held the manor in the 12th century.",Family name Unknown - Family name.; wella Old English,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names
Colaton Raleigh,'Cola's farm/settlement. It was held by the de Ralegh family in the 13th century.,Family name Unknown - Family name.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Coldridge,'Charcoal ridge'.,"col Old English - Coal, especially charcoal.; hrycg Old English - A ridge.",Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Colebrooke,"'Cool brook' or perhaps, 'Cola's brook'","brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); col Old English - Coal, especially charcoal.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names
Colyton,'River Coly farm/settlement'.,River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names
Combe Martin,"'Valley'. It was held by Robert, son of Martin, in 1133.","cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; Personal name (Uncertain) Unknown - Personal name",Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Combe Raleigh,'Valley'. It was held by the de Ralegh family in the 13th century.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; Family name Unknown - Family name.",Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Combpyne,"'Valley' with the later incorporation of the Pyne family name, who held the manor by the 13th century.","cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; Family name Unknown - Family name.",E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Compton Gifford,'Valley farm/settlement'. It was held by the Giffard family in the 13th and 14th centuries.,"cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Cookbury,'*Cuca's fortification'.,burh Old English - A fortified place.; Personal name (Old English) Old English - Personal name,Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Cornwood,'Cranes'/herons' wood'.,"corn Old English - Corn, grain.; wudu Old English - A wood; or wood, timber.",Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Cornworthy,"'Crane/heron enclosure' or perhaps, 'corn enclosure'.","corn Old English - Corn, grain.; worð Old English - An enclosure.; worðig Old English - An enclosure.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names
Coryton,"Probably, 'River Cori farm/settlement' an old name for the River Lyd.",River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Cotleigh,'Cotta's wood/clearing.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Countisbury,"Uncertain. Perhaps, 'fortification called/at *Cunet', a Celtic place-name of unknown meaning. Alternatively, it has been suggested that the first element is a Celtic personal name, 'Cynuit'.",burh Old English - A fortified place.; cunẹ̄ti̥ū C; Personal name (Uncertain) Unknown - Personal name,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names
Creacombe,'Crow valley'.,"crāwe Old English - A crow.; cumb Old English - A coomb, a valley.  Possibly derived from Welsh ""cumm""; but possibly derived from OE ""cumb"" a vessel, cup, a small measure.",Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Crediton,'River Creedy farm/settlement'.,River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Cruwys Morchard,'Great wood'. It was held by the de Crues family in the 13th century.,cē¸d C; Family name Unknown - Family name.; mǭr C,E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names
Cullompton,'River Culm farm/settlement'.,River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names
Culmstock,'River Culm outlying farm/settlement'.,"River-name Unknown - River-name; stoc Old English - A place, a secondary settlement.",E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Dalwood,'Valley wood'.,"dæl Old English; wudu Old English - A wood; or wood, timber.",E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Dartington,'River Dart farm/settlement'.,"-ing Old English - Place-name forming suffix.; -ing- Old English - Connective particle, linking a first element to a final element.; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Dartmouth,'River Dart mouth'.,"mūða Old English - The mouth of a large river, an estuary.; River-name Unknown - River-name",A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Dawlish,"Originally the name of the stream here, a Celtic river-name meaning 'dark stream'.",River-name Unknown - River-name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names
Dean Prior,'Valley'. It was held by by Plympton Priory from the 11th century.,denu Old English - A valley.; priorie Middle English - A priory.,Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Denbury,"'Fortification of the Defnas', ie., the people of Devon, the Dumnonii.",burh Old English - A fortified place.; Tribal-Name Unknown - Tribal-name.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names
Devonport,"Earlier known as Plymouth Dock, the name was changed to Devonport in 1824.",Place-name Unknown - Place-name,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names
Diptford,'Deep ford'.,dēop Old English - Deep.; ford Old English - A ford.,Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Dittisham,'*Dyddi's hemmed-in land' or 'homestead/village'.,"hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Dodbrooke,'Dodda's brook'.,"brōc Old English - A brook, a stream.  (Used of a stream with a muddy bed and a visible sediment load.); Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Doddiscombsleigh,"'Wood/clearing' with the later incorporation of the the Doddescumb family name, who held the manor in the 13th century.","Family name Unknown - Family name.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Gover et al.: Place-names of Devon
Dolton,"Uncertain. Possibly, '*Duffield (dove open land) farm/settlement' or perhaps, 'black farm/settlement' but neither explanation is entirely satsfactory. cf. Dowland, Devonshire.","dūfe Old English - A dove, a pigeon.; duβ C; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; tūn Old English - An enclosure; a farmstead; a village; an estate.",Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Dowland,"Uncertain. Possibly, '*Duffield (dove open land) farm/settlement' or perhaps, 'black farm/settlement' but neither explanation is entirely satsfactory. cf. Dolton, Devonshire.","dūfe Old English - A dove, a pigeon.; duβ C; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; land Old English - Land (as part of earth's surface); an estate; possibly also new arable area.  In minor and field names: strip in a field-system.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names
Down St Mary,'Hill'. The church is dedicated to St. Mary.,dūn Old English - A hill.; Saint's Name Unknown - Saint's name.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Gover et al.: Place-names of Devon; E. Ekwall; Dictionary of English Place-Names
Drewsteignton,"'River Teign farm/settlement'. Someone named in Latin, Drogo and French, Drew, held the manor in the late 12th century.",Personal name (Uncertain) Unknown - Personal name; River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Gover et al.: Place-names of Devon; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
