PlaceName,Etymology,Derivation,ReferenceTitle
Horsted Keynes,'Horse place'. It was held by William de Cahainges in 1086.,"hors Old English - A horse.; stede Old English - A place, a site, a locality; a religious house or foundation; a place of communal activity; a farm, a dairy-farm, an estate.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Houghton,'Hill-spur farm/settlement'.,hōh Old English - A heel; a sharply projecting piece of ground.; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; E. Ekwall; Dictionary of English Place-Names
Hove,"Literally, 'hood'. Topographically often used to refer to a 'hood-shaped hill'. In this case, it is thought to refer to some small building or shelter.",hūfe Old English - A hood; topographically a hood-shaped hill.,A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; E. Ekwall; Dictionary of English Place-Names
Hunston,"'Hun(a)'s stone', perhaps referring to a boundary stone.","Personal name (Old English) Old English - Personal name; stān Old English - A stone, stone, rock.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Hurstpierpoint,'Wooded hill'. It was held by Robert de Pierpoint in 1086.,Family name Unknown - Family name.; hyrst Old English - A wooded hill.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Icklesham,'Icel's hemmed-in land'.,hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name,Mawer et al.; Place-names of Sussex; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Iden,'Yew-tree woodland pasture'.,denn Old English; īw Old English - A yew-tree.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names
Ifield,'Yew-tree open land'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; īw Old English - A yew-tree.",E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Iford,"Uncertain. 'Yew ford' or perhaps, 'island ford'.",ford Old English - A ford.; īeg Old English; īw Old English - A yew-tree.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Iping,'*Ipa's people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Isfield,'Isa's open land'.,"feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names
Itchingfield,'Open land of Ecci's/Hecci's people.,-ing Old English - Place-name forming suffix.; Personal name (Old English) Old English - Personal name,Mawer et al.; Place-names of Sussex; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Jevington,'Farm/settlement of *Geofa's people' or 'farm/settlement at Geofa's place'.,-ing Old English - Place-name forming suffix.; -ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Keymer,'Cow pond'.,"cū Old English - A cow.; mere Old English - A pond, a pool, a lake.",Mawer et al.; Place-names of Sussex; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Kingston by Sea,"'King's farm/settlement'. It is on the coast. Also known as Kingston Bowsey, from its early possession by Robert de Busci.",cyning Old English - A king.; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Kingston near Lewes,'King's farm/settlement'.,cyning Old English - A king.; juxta Latin - Near.; Place-name Unknown - Place-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Kirdford,"Probably, 'Cynethryth's ford', a feminine personal name rather than 'Cynered's ford', a masculine personal name.",ford Old English - A ford.; Personal name (Old English) Old English - Personal name,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Lancing,"Perhaps, 'Hlanca's people' or '*Wlanca's people'.",-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,Mawer et al.; Place-names of Sussex; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Laughton,'Leek enclosure/herb garden'.,lēac-tūn Old English - A leek enclosure; a herb garden.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names
Lavant,'River Lavant farm/settlement'.,River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex
Lewes,"Literally, 'injury', in a transferred topographical sense of a ravine or gap. This is where the River Ouse flows through a fissure to the sea. It has also been suggested that the name is OE hlaew (pl. hlaewes), 'burial mound/hill', with spellings reflecti",hlāw Old English - A tumulus; a hill.; lǣw Old English - An injury.,Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Linch,'Bank'.,"hlinc Old English - A bank, a ledge; a terrace; a ledge of ploughland on a hillside; an unploughed strip between fields.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Mawer et al.; Place-names of Sussex
Linchmere,"'*Wlenca's pond', a personal name possibly related to Wlencing, on record as one of the sons of Aelle in the ASC.","mere Old English - A pond, a pool, a lake.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; Mawer et al.; Place-names of Sussex; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
