PlaceName,Etymology,Derivation,ReferenceTitle
Burford,'Fortification ford'.,burh Old English - A fortified place.; ford Old English - A ford.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names
Burwarton,"'Town-guardian's farm/settlement' or perhaps, 'Burgweard's farm/settlement'.",burh-weard Old English - A town guardian.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Cardeston,"'*Card's farm/settlement'. A nineteenth century spelling suggests a modern association with Welsh caer, 'fortification'.",Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Cardington,'Farm/settlement connected with *Card(a)'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names
Caynham,"Uncertain. The nearby hill may have been called *Caeg (= the key), thus 'homestead/village at Key Hill)'. The first element might perhaps be an OE personal name, *Caega, but very few early forms show the presence of a genitive -n-. Alternatively, the spec","cǣg Old English - A key; perhaps used topographically of hills.; hām Old English - A village, a village community, a manor, an estate, a homestead.; hamm Old English - Land hemmed in by water or marsh (perhaps also by high ground); a river-meadow; cultivated plot on the edge of woodland or moor.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; The Vocabulary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Place-names of Sheffield (unspecified)
Chelmarsh,"Probably, 'marsh marked by poles'.",cegel Old English; mersc Old English - A marsh.,Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Cherrington,Uncertain. 'Farm/settlement connected with Ceorra' or 'river-bend farm/settlement'.,"-ing- Old English - Connective particle, linking a first element to a final element.; cerring Old English; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.",Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Cheswardine,'Cheese enclosure'.,cēse Old English; worð Old English - An enclosure.; worðign Old English - An enclosure.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Cheswardine,'Cheese enclosure'.,cēse Old English; worðign Old English - An enclosure.,A.D. Mills; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chetton,'Farm/settlement connected with Ceatta'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",E. Ekwall; Dictionary of English Place-Names; Place-names of Sheffield (unspecified); A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Chetwynd,'Ceatta's winding path'.,Personal name (Old English) Old English - Personal name; wind Old English - Wind.,Place-names of Sheffield (unspecified); Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Chetwynd Aston,"'East farm/settlement', in relation to Edgmond. It was distinguished by several different affixes and John de 'Chetewind' was connected to the place in 1252.","ēast Old English - Eastern, east.; Family name Unknown - Family name.; tūn Old English - An enclosure; a farmstead; a village; an estate.",E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; Place-names of Sheffield (unspecified)
Child's Ercall,"Possibly an old district name, from 'gravel' and 'bare', either originally applied to the site of High Ercall or to the hill known as The Ercall. The affix 'child' may refer to a younger member of the Strange family who once held the manor.","calu Old English - Bald, bare, lacking vegetation.; cild Old English - A child, a young person, a boy, a son.; ēar Old English - Gravel, mud, earth.",Place-names of Sheffield (unspecified); E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
