PlaceName,Etymology,Derivation,ReferenceTitle
Taxal,'Leased nook of land'.,"halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; tak Middle English - A lease, a tenure, a revenue.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Dodgson; Place-names of Cheshire
Temple Normanton,'Norwegians' farm/settlement'. At one time held by the Knights Templar.,"Norðman Old English - A Northman, a Norwegian.; temple Middle English - A temple; usually in allusion to properties of the Knights Templar.; tūn Old English - An enclosure; a farmstead; a village; an estate.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Thornhill,'Thorn-tree hill'.,"hyll Old English - A hill, a natural eminence or elevated piece of ground.; þorn Old English - A hawthorn-tree.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Place-names of Derbyshire
Thorpe,'Outlying farm/settlement'.,"þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Thrumpton,Farm of a man called Tormothr.,Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,E. Ekwall; Dictionary of English Place-Names; Gover et al.; The Place-Names of Nottinghamshire; A.D. Mills; Dictionary of English Place-Names
Tibshelf,'Tibba's slope/shelf/ridge'.,"Personal name (Old English) Old English - Personal name; scelf Old English - A shelf, a shelving terrain; a pinnacle, battlement.",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Ticknall,'Young goat nook of land'.,"halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.; ticcen Old English - A kid, a young goat.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Tideswell,'Tidi's spring/stream'.,Personal name (Old English) Old English - Personal name; wella Old English,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Tissington,'Tidsige's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Place-names of Derbyshire
Totley,Possibly 'the wood/clearing of Tota's people' or 'look-out clearing'.,"-ing- Old English - Connective particle, linking a first element to a final element.; -ingas Old English - The people of . . . ; the people called after . . .; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name; tōt Old English - A look-out.",Cameron; Place-names of Derbyshire; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
Trusley,'Brushwood wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; trūs Old English - Brushwood.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Place-names of Derbyshire
Tupton,"Either, 'Tupi's farm/settlement' or 'ram farm/settlement'.","Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.; tup Middle English - A ram, a tup.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire; Watts; Cambridge Dictionary of English Place-names
Turnditch,"Uncertain. Possibly, 'winding ditch' or 'thorn ditch'.","dīc Old English - A ditch, usually an excavated trench, either defensive or for drainage of water.; trun Old English - Circular, round; something which turns.; þyrne Old English - A thorn-bush.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Twyford and Stenson,'Double ford'.,"ford Old English - A ford.; Personal name (Old Norse) Old Norse - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.; twī- Old English - Double, two.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Place-names of Derbyshire
Unstone,'*On's farm/settlement.',Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Upper Langwith,"'Long ford'. 'Upper' to distinguish from Lower Langwith, Nottinghamshire.","lang Old English - Long, tall.; vað Old Norse - A ford.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire; A.D. Mills; Dictionary of English Place-Names
Walton,'Welsh farm/settlement'.,tūn Old English - An enclosure; a farmstead; a village; an estate.; walh Old English,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Wardlow,'Watch hill'.,"hlāw Old English - A tumulus; a hill.; weard Old English - Watch, ward, protection.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Place-names of Derbyshire
Wensley and Snitterton,'Woden's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.; Wōden Old English - A heathen Germanic god, corresponding to Othinn and nicknamed Grim.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Wessington,'Wigstan's farm/settlement'.,Personal name (Old English) Old English - Personal name; tūn Old English - An enclosure; a farmstead; a village; an estate.,Cameron; Place-names of Derbyshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
West Hallam,'At the nooks of land'. A later settlement west of Kirk Hallam.,"halh Old English - A nook of land; a small valley; dry ground in marsh; a piece of land projecting from, or detached from, the main area of its administrative unit.",Cameron; Place-names of Derbyshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Weston Underwood,"'West farm/settlement'. Underwood, 'below the wood', is a later addition to distinguish from Weston-upon-Trent.","tūn Old English - An enclosure; a farmstead; a village; an estate.; under Old English - Under, beneath, below.; west Old English - Western, west.; wudu Old English - A wood; or wood, timber.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Weston upon Trent,'West farm/settlement on the River Trent'.,"River-name Unknown - River-name; tūn Old English - An enclosure; a farmstead; a village; an estate.; west Old English - Western, west.",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Place-names of Derbyshire
Wheston,'Whetstone'.,hwet-stān Old English - A whetstone.,Cameron; Place-names of Derbyshire; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Whittington,'Farm/settlement connected with Hwita'.,"-ingtūn Old English - A settlement called after, or connected with . . .; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire; A.D. Mills; Dictionary of English Place-Names
Whitwell,'White spring/stream'.,"hwīt Old English - White; in early Modern English sometimes ""infertile"" in contrast with black, ""fertile"".; wella Old English",E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Place-names of Derbyshire
Willington,'Willow-tree farm/settlement'.,tūn Old English - An enclosure; a farmstead; a village; an estate.; wilign Old English - A willow-tree; a willow copse.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Windley,'Pasture wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; winn Old English - A pasture.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Wingerworth,'*Winegar's enclosure'.,Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire; A.D. Mills; Dictionary of English Place-Names
Winster,'Wine's thorn-tree'.,Personal name (Old English) Old English - Personal name; þyrne Old English - A thorn-bush.,Cameron; Place-names of Derbyshire; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Wirksworth,"'*Weorc's enclosure'. This was formerly the DB wapentake of 'Hamelestan' (see entry). The exact site of the meeting-place is unknown, but north of Hamston Hill is Moat Low,",hundred Old English - One hundred; an administrative division of a county.; Personal name (Old English) Old English - Personal name; worð Old English - An enclosure.,Cameron; Place-names of Derbyshire; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Anderson (unspecified work)
Woodthorpe,'Wood outlying farm/settlement''.,"wudu Old English - A wood; or wood, timber.; þorp Old Norse - A secondary settlement, a dependent outlying farmstead or hamlet.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire; Watts; Cambridge Dictionary of English Place-names
Wormhill,'Wyrma's hill'.,"hyll Old English - A hill, a natural eminence or elevated piece of ground.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Yeardsley cum Whaley,"Uncertain. 'Eored's wood/clearing', or 'herdsman's wood/clearing'. 'Road wood/clearing'.","hirde Old English - A herdsman.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name; weg Old English - A road.",Dodgson; Place-names of Cheshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names
Yeaveley,'*Geofa's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; Cameron; Place-names of Derbyshire
Yeldersley,'Geldhere's wood/clearing'.,"lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.; Personal name (Old English) Old English - Personal name",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire
Youlgreave,"Uncertain, 'Geola's grove' or 'yellow grove'.","geolu Old English - Yellow.; grǣfe Old English - A grove, a copse, a thicket.; Personal name (Old English) Old English - Personal name",A.D. Mills; Dictionary of English Place-Names; Cameron; Place-names of Derbyshire; Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names
